"","customer_id","customer_age","customer_sex","customer_number_of_dependents","customer_education","customer_civil_status","customer_salary_range","customer_relationship_length","customer_available_credit_limit","credit_card_classification","total_products","period_inactive","contacts_in_last_year","credit_card_debt_balance","remaining_credit_limit","transaction_amount_ratio","total_transaction_amount","total_transaction_count","transaction_count_ratio","average_utilization","account_status","date1","class"
"7026",985730,49,"F",3,"College","Single","Unknown",43,"23032","Blue",4,4,0,1960,"21072","0.619",1289,22,"1","0.085","open","2022-02-02",1
"7027",163419,39,"F",3,"Graduate","Married","Unknown",26,"4376","Blue",2,2,3,855,"3521","0.839",2862,52,"0.733","0.195","closed","2022-02-02",1
"7028",680736,42,"M",3,"High School","Married","40-60K",30,"4333","Blue",3,3,4,739,"3594","0.69",15903,100,"0.754","0.171","open","2022-02-02",0
"7029",490398,48,"F",1,"College","Divorced","below 40K",36,"4006","Blue",6,3,0,1646,"2360","0.746",5006,89,"0.534","0.411","open","2022-02-02",1
"7030",197198,48,"F",3,"Unknown","Unknown","40-60K",36,"2545","Blue",6,2,2,1894,"651","0.911",4660,68,"0.789","0.744","open","2022-02-02",1
"7031",721701,NA,"M",2,"Graduate","Unknown","80-120K",37,"1965","Blue",3,1,3,1021,"944","0.516",3968,57,"0.781","0.52","open","2022-02-02",0
"7032",797162,48,NA,4,"High School","Married","40-60K",40,"2514","Blue",5,1,2,2251,"263","0.852",3942,65,"0.625","0.895","open","2022-02-02",NA
"7033",975993,49,"M",3,"Graduate","Married","80-120K",36,"21378","Blue",6,1,3,1284,"20094","1.101",3526,64,"0.684","0.06","open","2022-02-02",0
"7034",966810,35,"F",2,"High School","Married","below 40K",36,"1476","Blue",4,3,1,0,"1476","0.592",4279,76,"0.767","0","open","2022-02-02",1
"7035",291376,59,"F",1,"Graduate","Single","below 40K",39,"4404","Blue",5,3,2,2272,"2132","0.809",15709,93,"0.722","0.516","open","2022-02-02",1
"7036",230021,49,"M",1,"Graduate","Married","120K and more",39,"34516","Blue",3,2,3,0,"34516","0.507",1106,31,"0.938","0","open","2022-02-02",0
"7037",712120,53,"M",3,"Graduate","Single","80-120K",34,"2506","Blue",6,3,0,0,"2506","0.598",1687,62,"0.59","0","open","2022-02-02",0
"7038",628805,41,"F",3,"Doctorate","Single","below 40K",31,"1738","Blue",4,2,1,0,"1738","0.654",29540,68,"0.889","0","open","2022-02-02",1
"7039",608684,54,"F",1,"High School","Single","Unknown",36,"10798","Blue",2,2,3,1378,"9420","0.631",13681,105,"0.81","0.128","open","2022-02-02",1
"7040",409396,36,"F",3,"High School","Single","below 40K",31,"2909","Blue",4,2,3,2085,"824","1.035",NA,80,"0.86","0.717","open","2022-02-02",1
"7041",652999,NA,"F",3,"Unknown","Married","below 40K",34,"1561","Blue",3,3,2,0,"1561","0.502",1947,28,"0.556","0","closed","2022-02-02",1
"7042",449766,52,"M",2,"Graduate","Unknown","60-80K",40,"7215","Blue",4,1,3,0,"7215","0.829",4409,75,"0.974","0","open","2022-02-02",0
"7043",212360,52,"F",2,"Graduate","Single","Unknown",46,"8961","Blue",3,3,3,1382,"7579","0.797",30856,80,"0.778","0.154","open","2022-02-02",1
"7044",386150,40,"F",3,"College","Married",NA,36,"9191","Blue",24,2,4,1666,"7525","0.815",4275,83,"0.766","0.181","open","2022-02-02",1
"7045",596591,37,"F",3,"High School","Single","below 40K",29,"1653","Blue",3,3,3,0,"1653","0.517",2284,35,"0.296","0","closed","2022-02-02",1
"7046",571512,56,"F",3,"High School","Married","40-60K",51,"1438.3","Blue",5,2,1,0,"1438.3","0.597",594,14,"0.556","0","closed","2022-02-02",1
"7047",327600,NA,"F",3,"Graduate","Single","Unknown",36,"10016","Blue",3,3,3,1872,"8144","0.735",2804,37,"0.542","0.187","closed","2022-02-02",1
"7048",371895,45,"F",3,"Unknown","Married","below 40K",39,"2606","Blue",4,3,3,1978,"628","0.443",2191,42,"0.5","0.759","open","2022-02-02",1
"7049",694824,42,NA,5,"High School","Married","60-80K",36,"1866","Blue",1,2,3,0,"1866","0.798",NA,42,"0.355","0","closed","2022-02-02",NA
"7050",813552,45,"F",0,"High School","Single","Unknown",40,"2557","Blue",5,4,0,1898,"659","0.772",4808,83,"0.694","0.742","open","2022-02-02",1
"7051",597361,54,"M",2,"Graduate","Married","80-120K",37,"3164","Blue",3,2,3,2201,"963","0.679",4410,86,"0.623","0.696","open","2022-02-02",0
"7052",571218,48,NA,2,"Doctorate","Married","40-60K",34,"5069","Blue",18,1,4,1843,"3226","0.826",4055,66,"0.692","0.364","open","2022-02-02",NA
"7053",128787,32,"M",1,"Unknown","Married","below 40K",36,"6100","Blue",5,3,3,1520,"4580","0.853",1668,32,"0.882","0.249","open","2022-02-02",0
"7054",775589,55,"F",3,"Uneducated","Single","Unknown",47,"14657","Blue",4,3,3,2517,"12140","0.166",6009,53,"0.514","0.172","closed","2022-02-02",1
"7055",367437,38,"F",2,"Graduate","Married","below 40K",29,"3304","Blue",6,1,1,1338,"1966","0.615",5178,79,"0.756","0.405","open","2022-02-02",1
"7056",411082,56,NA,3,"Graduate","Single","60-80K",36,"4742","Blue",2,2,3,855,"3887","0.635",870,24,"0.5","0.18","closed","2022-02-02",NA
"7057",448117,45,"F",3,"Unknown","Married","Unknown",36,"8459","Blue",6,1,3,757,"7702","0.648",4677,87,"0.673","0.089","open","2022-02-02",1
"7058",920656,48,"M",2,"Graduate","Single","60-80K",40,"14951","Blue",4,5,4,1413,"13538","0.784",3899,68,"1.061","0.095","open","2022-02-02",0
"7059",981149,59,"M",1,"High School","Single","60-80K",51,"8973","Blue",6,2,4,1300,"7673","0.568",32893,72,"0.714","0.145","open","2022-02-02",0
"7060",590916,51,"M",3,"Uneducated","Single","60-80K",42,"1922","Blue",2,4,1,1124,"798","0.766",8049,76,"0.434","0.585","open","2022-02-02",0
"7061",824413,39,"M",1,"Uneducated","Single","60-80K",22,"9204","Blue",4,3,3,845,"8359","0.673",1820,58,"0.611","0.092","open","2022-02-02",0
"7062",669272,46,"F",2,"Graduate","Single","below 40K",36,"8309","Blue",3,4,3,858,"7451","0.888",1165,35,"0.4","0.103","closed","2022-02-02",1
"7063",105496,51,"F",2,"High School","Single","Unknown",36,"2319","Blue",2,1,2,1347,"972","0.722",7558,85,"0.491","0.581","open","2022-02-02",1
"7064",335311,42,"F",3,"High School","Married","40-60K",34,"1585","Blue",6,3,1,1381,"204","0.706",2360,40,"0.379","0.871","closed","2022-02-02",1
"7065",176297,48,NA,4,"College","Single","below 40K",38,"4894","Blue",4,3,3,1505,"3389","0.78",3277,67,"2.79","0.308","open","2022-02-02",NA
"7066",737639,59,"M",0,"High School","Single","below 40K",44,"3790","Blue",2,1,1,1149,"2641","0.597",4455,85,"0.604","0.303","open","2022-02-02",0
"7067",811265,46,"M",4,"Uneducated","Married","80-120K",33,"13490","Blue",1,2,1,1567,"11923","0.795",13159,105,"0.75","0.116","open","2022-02-02",0
"7068",584386,NA,"F",1,"Unknown","Single",NA,48,"34371","Blue",4,3,1,1882,"1937","0.809",4533,68,"0.889","0.493","open","2022-02-02",1
"7069",644365,57,NA,4,"High School","Married","below 40K",47,"3191","Blue",5,3,4,2517,"674","0.719",1501,35,"0.591","0.789","open","2022-02-02",NA
"7070",318189,54,"F",1,"Post-Graduate","Single","below 40K",35,"1724","Blue",4,3,3,0,"1724","0.67",2725,47,"0.424","0","closed","2022-02-02",1
"7071",160190,56,"F",4,"Unknown","Married","below 40K",44,"1707","Blue",3,3,2,0,"1707","0.683",4846,80,"0.569","0","open","2022-02-02",1
"7072",175254,47,"M",4,"Graduate","Divorced",NA,39,"17504","Blue",4,3,4,476,"17028","0.892",10468,66,"0.737","0.027","closed","2022-02-02",0
"7073",498522,49,"F",2,"Unknown","Single","below 40K",44,"9797","Blue",5,2,3,998,"8799","0.886",15013,116,"0.841","0.102","open","2022-02-02",1
"7074",147995,42,"F",4,"Unknown","Unknown","below 40K",34,"1874","Blue",5,3,2,1341,"533","0.952",3899,70,"0.75","0.716","open","2022-02-02",1
"7075",840019,37,"F",4,"Uneducated","Married","below 40K",18,"2930","Blue",5,1,2,2024,"906","0.903",1686,34,"0.7","0.691","open","2022-02-02",1
"7076",515353,36,NA,3,"Post-Graduate","Married","120K and more",27,"13873","Blue",2,1,2,0,"13873","0.233",694,18,"0.286","0","closed","2022-02-02",NA
"7077",656240,45,"M",4,"Graduate","Married","below 40K",36,"7231","Blue",1,2,3,1047,"6184","0.947",15571,115,"0.797","0.145","open","2022-02-02",0
"7078",317825,NA,"M",3,"Doctorate","Married","60-80K",29,"3537","Blue",3,1,3,2517,"1020","1.021",1605,43,"0.344","0.712","open","2022-02-02",0
"7079",487061,49,"F",1,"Graduate","Married","40-60K",38,"5481","Blue",5,2,2,0,"5481","0.784",3380,73,"0.78","0","open","2022-02-02",1
"7080",955000,53,"F",3,"High School","Married","Unknown",45,"2495","Blue",5,1,3,1354,"1141","0.623",1311,31,"0.476","0.543","open","2022-02-02",1
"7081",925962,54,"M",2,"Graduate","Divorced","80-120K",48,"29974","Blue",2,3,2,2114,"27860","0.925",15190,115,"0.855","0.071","open","2022-02-02",0
"7082",705702,NA,"F",2,"Graduate","Single","below 40K",26,"3860","Blue",1,2,1,1175,"2685","0.734",14474,118,"0.71","0.304","open","2022-02-02",1
"7083",487624,62,"F",0,"Graduate","Single","Unknown",36,"2870","Blue",5,2,4,2284,"586","0.661",3946,74,"0.574","0.796","open","2022-02-02",1
"7084",979351,44,"M",4,"High School","Single","60-80K",29,"34516","Gold",1,2,1,1930,"32586","0.615",12478,97,"0.764","0.056","open","2022-02-02",0
"7085",931372,40,"M",3,"High School","Single","80-120K",29,"18563","Blue",2,2,4,0,"18563","0.729",2395,45,"0.552","0","closed","2022-02-02",0
"7086",248624,NA,"M",2,"Unknown","Married","80-120K",38,"6030","Blue",3,3,1,1315,"4715","0.623",3420,81,"0.841","0.218","open","2022-02-02",0
"7087",901778,52,"M",0,"Unknown","Married",NA,36,"4675","Blue",4,3,4,0,"4675","0.863",3487,69,"0.683","0","open","2022-02-02",0
"7088",736227,31,"F",0,"Post-Graduate","Single","below 40K",19,"2766","Blue",6,3,1,1731,"1035","0.569",3959,71,"0.732","0.626","open","2022-02-02",1
"7089",644276,52,NA,1,"Graduate","Married","below 40K",47,"1438.3","Blue",3,1,3,0,"1438.3","0.775",5015,68,"0.789","0","open","2022-02-02",NA
"7090",965601,45,"F",4,"Post-Graduate","Unknown","below 40K",36,"2192","Blue",6,3,1,1464,"728","0.66",4905,89,"0.978","0.668","open","2022-02-02",1
"7091",238315,61,"M",0,"Graduate","Married","60-80K",48,"15483","Blue",1,3,1,2148,"13335","0.738",14463,94,"0.774","0.139","open","2022-02-02",0
"7092",624154,32,"M",1,"High School","Single","60-80K",36,"2999","Blue",4,2,2,0,"2999","0.812",3018,80,"0.778","0","open","2022-02-02",0
"7093",197945,45,"F",2,"Graduate","Single","40-60K",36,"1438.3","Blue",5,4,3,986,"452.3","0.649",5136,81,"0.8","0.686","open","2022-02-02",1
"7094",109306,50,"M",0,"Unknown","Divorced","60-80K",36,"5444","Blue",3,3,2,2499,"2945","0.468",4509,80,"0.667","0.459","open","2022-02-02",0
"7095",411313,40,"F",4,"Unknown","Single",NA,25,"2812","Blue",6,2,1,2029,"783","0.634",4763,74,"0.762","0.722","open","2022-02-02",1
"7096",234115,54,"F",4,"Graduate","Single","below 40K",36,"13626","Silver",3,2,3,0,"13626","0.411",1711,30,"0.25","0","closed","2022-02-02",1
"7097",481234,53,NA,1,"Uneducated","Married","120K and more",45,"9343","Blue",5,1,3,1286,"8057","0.712",1385,31,"0.722","0.138","open","2022-02-02",NA
"7098",814600,52,NA,2,"Uneducated","Single","120K and more",44,"26174","Blue",6,3,2,1864,"24310","0.684",4551,65,"0.667","0.071","open","2022-02-02",NA
"7099",596608,38,"M",2,"Graduate","Married","80-120K",36,"11444","Blue",5,3,4,1278,"10166","1.31",2493,44,"0.913","0.112","open","2022-02-02",0
"7100",503259,42,"F",0,"Uneducated","Divorced","Unknown",31,"2712","Blue",3,3,4,0,"2712","0.724",2307,28,"0.474","0","closed","2022-02-02",1
"7101",971268,46,"F",0,"Graduate","Single","Unknown",34,"9216","Blue",6,1,2,2059,"7157","0.763",3630,78,"0.56","0.223","open","2022-02-02",1
"7102",238464,NA,"M",3,"Graduate","Married","60-80K",36,"21331","Blue",2,1,2,1251,"20080","0.949",1460,50,"1.083","0.059","open","2022-02-02",0
"7103",198817,48,"F",4,"Uneducated","Married","40-60K",32,"24210","Blue",6,1,3,1903,"787","0.824",4567,81,"0.8","0.707","open","2022-02-02",1
"7104",175632,44,NA,4,"Graduate","Married","60-80K",28,"11338","Blue",6,2,3,0,"11338","0.695",1227,24,"0.5","0","open","2022-02-02",NA
"7105",695432,52,"F",2,"Graduate","Married","below 40K",36,"4950","Blue",3,1,3,1829,"3121","0.671",4529,73,"0.872","0.369","open","2022-02-02",1
"7106",408350,58,"F",1,"Graduate","Single","below 40K",36,"3173","Blue",5,1,1,1713,"1460","0.609",3797,75,"0.786","0.54","open","2022-02-02",1
"7107",933038,56,"F",2,"Graduate","Single","Unknown",48,"3934","Blue",5,3,2,2517,"1417","0.682",4837,87,"0.673","0.64","open","2022-02-02",1
"7108",673135,55,"F",2,"Graduate","Married","40-60K",36,"2653","Blue",5,3,3,0,"2653","0.969",5052,81,"0.761","0","open","2022-02-02",1
"7109",430062,51,"F",1,"Graduate","Married","below 40K",40,"2774","Blue",3,3,0,1362,"1412","0.866",4802,91,"0.685","0.491","open","2022-02-02",1
"7110",960108,53,"M",0,"Unknown","Single","60-80K",42,"13409","Blue",1,2,0,1168,"12241","0.625",28217,82,"0.745","0.087","open","2022-02-02",0
"7111",341114,38,"M",3,"High School","Single","60-80K",25,"9859","Blue",5,1,4,1305,"8554","0.722",4345,72,"3.37","0.132","open","2022-02-02",0
"7112",747700,44,"F",2,"Graduate","Married","below 40K",39,"6861","Blue",5,1,0,2101,"4760","0.464",3974,63,"0.909","0.306","open","2022-02-02",1
"7113",975008,56,"F",2,"High School","Single","below 40K",42,"2423","Blue",5,4,2,268,"2155","0.804",2516,59,"0.639","0.111","closed","2022-02-02",1
"7114",486935,52,"M",2,"Doctorate","Married","80-120K",38,"12878","Blue",4,2,2,1628,"11250","0.542",1968,59,"0.735","0.126","open","2022-02-02",0
"7115",752253,57,"M",3,"Post-Graduate","Single","80-120K",50,"34516","Blue",3,1,1,2293,"32223","0.799",14287,114,"0.754","0.066","open","2022-02-02",0
"7116",987886,31,"M",1,"Unknown","Married","below 40K",36,"1868","Blue",3,3,3,1515,"353","1.359",2229,35,"0.667","0.811","open","2022-02-02",0
"7117",892097,44,"F",5,"Graduate","Divorced","below 40K",38,"3842","Blue",2,1,3,2459,"1383","0.691",13598,119,"0.725","0.64","open","2022-02-02",1
"7118",298639,44,"F",0,"College","Married","below 40K",40,"7499","Blue",5,4,2,1083,"6416","0.716",2478,45,"0.667","0.144","closed","2022-02-02",1
"7119",394252,53,"M",1,"College","Married","80-120K",36,"34516","Silver",2,2,2,1484,"33032","1.015",16373,114,"0.9","0.043","open","2022-02-02",0
"7120",919527,51,"M",3,"Graduate","Single","80-120K",43,"10458","Blue",4,2,3,0,"10458","0.587",3481,51,"0.5","0","open","2022-02-02",0
"7121",775760,43,"M",3,"College","Unknown","80-120K",39,"24850","Blue",3,3,1,1662,"23188","0.693",1226,25,"0.923","0.067","open","2022-02-02",0
"7122",213182,59,"M",1,"Uneducated","Married","40-60K",53,"2182","Blue",5,1,3,1558,"624","0.457",1660,34,"0.789","0.714","open","2022-02-02",0
"7123",291253,60,"M",0,"Doctorate","Unknown","40-60K",53,"16541","Silver",4,2,1,1428,"15113","0.846",4352,82,"0.907","0.086","open","2022-02-02",0
"7124",626686,51,"F",1,"Unknown","Married","40-60K",36,"1438.3","Blue",2,1,1,468,"970.3","0.747",4425,81,"1.077","0.325","open","2022-02-02",1
"7125",839221,NA,"M",2,"College","Married","80-120K",39,"3606","Blue",6,4,2,1862,"1744","0.689",3568,92,"0.804","0.516","open","2022-02-02",0
"7126",938116,46,NA,3,"College","Single","80-120K",32,"34516","Silver",2,1,3,1954,"32562","0.755",NA,69,"0.725","0.057","open","2022-02-02",NA
"7127",551314,48,"F",3,"High School","Divorced","below 40K",36,"2185","Blue",1,1,1,1495,"690","0.924",4906,83,"0.804","0.684","open","2022-02-02",1
"7128",553026,NA,"M",4,"Graduate","Single","40-60K",36,"6128","Blue",6,1,2,2239,"3889","0.768",13505,116,"0.681","0.365","open","2022-02-02",0
"7129",604499,43,"M",1,"Graduate","Married","120K and more",34,"28612","Blue",5,1,3,2517,"26095","0.712",14727,105,"0.641","0.088","open","2022-02-02",0
"7130",452856,54,"M",3,"Post-Graduate","Married","120K and more",42,"3092","Blue",6,3,4,2165,"927","0.676",1369,37,"0.542","0.7","open","2022-02-02",0
"7131",814215,39,"M",4,"Graduate","Married","below 40K",32,"2973","Blue",4,1,4,2360,"613","1.257",NA,57,"0.781","0.794","open","2022-02-02",0
"7132",537242,34,"M",4,"College","Single","60-80K",20,"2165","Blue",5,1,2,1952,"213","0.822",2651,81,"0.841","0.902","open","2022-02-02",0
"7133",198550,46,"M",3,"College","Single","80-120K",39,"4026","Blue",1,4,3,243,"3783","0.738",1102,27,"0.8","0.06","closed","2022-02-02",0
"7134",962326,NA,"M",3,"Graduate","Married","120K and more",28,"14869","Blue",4,3,2,0,"14869","1.624",2753,48,"1.087","0","open","2022-02-02",0
"7135",580128,52,"M",1,"Uneducated","Single","80-120K",37,"2733","Blue",5,2,2,1306,"1427","0.791",1139,39,"0.444","0.478","open","2022-02-02",0
"7136",977723,44,"M",4,"Uneducated","Single","40-60K",33,"1714","Blue",4,3,3,0,"1714","0.849",NA,71,"0.919","0","open","2022-02-02",0
"7137",231674,60,NA,0,"Uneducated","Single","below 40K",53,"2402","Blue",5,3,2,1728,"674","0.652",1650,53,"0.606","0.719","open","2022-02-02",NA
"7138",654902,26,"F",0,"Graduate","Single","below 40K",19,"3416","Blue",2,1,2,1109,"2307","0.783",4614,70,"1","0.325","open","2022-02-02",1
"7139",970419,NA,"F",4,"Doctorate","Married","below 40K",24,"4304","Blue",3,2,3,0,"4304","0.183",1788,36,"0.091","0","closed","2022-02-02",1
"7140",511988,NA,"F",3,"Unknown","Single",NA,36,"1930","Blue",1,3,3,952,"978","0.67",3862,80,"0.818","0.493","open","2022-02-02",1
"7141",276357,59,"F",0,"Unknown","Married","below 40K",36,"2448","Blue",6,1,4,1969,"479","0.713",5066,84,"0.75","0.804","open","2022-02-02",1
"7142",353452,41,"M",4,"High School","Unknown","80-120K",36,"23018","Blue",24,3,0,2168,"20850","0.859",1463,24,"1.667","0.094","open","2022-02-02",0
"7143",558432,65,"F",0,"Uneducated","Unknown","below 40K",53,"11097","Silver",5,1,2,0,"11097","0.648",4836,83,"0.566","0","open","2022-02-02",1
"7144",927975,52,"F",4,"Graduate","Single","below 40K",46,"3231","Blue",3,3,3,2215,"1016","0.515",4610,90,"0.607","0.686","open","2022-02-02",1
"7145",289320,46,"M",5,"High School","Married","40-60K",37,"2375","Blue",6,2,1,1196,"1179","0.641",4087,66,"0.833","0.504","open","2022-02-02",0
"7146",383196,49,"F",0,"Graduate","Married","below 40K",30,"1604","Blue",3,2,0,1112,"492","0.618",4253,68,"0.744","0.693","open","2022-02-02",1
"7147",318009,54,"F",0,"Uneducated","Married","below 40K",36,"1494","Blue",2,2,2,706,"788","1.674",1305,24,"3","0.473","open","2022-02-02",1
"7148",543825,42,"F",3,"Post-Graduate","Married","below 40K",36,"4328","Blue",4,3,2,1749,"2579","0.806",4593,72,"1","0.404","open","2022-02-02",1
"7149",279649,42,"M",3,"Graduate","Married","80-120K",36,"30117","Blue",1,1,2,2129,"27988","0.769",7930,91,"0.542","0.071","open","2022-02-02",0
"7150",766102,37,"F",1,"Graduate","Married","below 40K",36,"3992","Blue",3,3,3,1289,"2703","1.008",2181,32,"0.6","0.323","open","2022-02-02",1
"7151",157100,50,"F",1,"High School","Single","below 40K",36,"1560","Blue",6,3,3,995,"565","0.615",1936,58,"0.657","0.638","open","2022-02-02",1
"7152",965419,NA,"F",1,"Graduate","Single","below 40K",36,"1624","Blue",4,2,5,0,"1624","0.299",1897,35,"0.25","0","closed","2022-02-02",1
"7153",671387,47,"M",3,"High School","Married","60-80K",41,"4207","Blue",2,3,3,1556,"2651","0.658",15312,122,"0.718","0.37","open","2022-02-02",0
"7154",220163,53,"F",1,"Unknown","Married","below 40K",40,"2383","Blue",4,2,4,1938,"445","0.597",1616,37,"0.682","0.813","open","2022-02-02",1
"7155",495476,61,NA,1,"Graduate","Unknown","40-60K",55,"1438.3","Blue",4,3,3,0,"1438.3","0.573",4518,81,"0.723","0","open","2022-02-02",NA
"7156",433657,NA,"M",0,"Graduate","Single","below 40K",36,"12833","Silver",4,3,3,0,"12833","0.853",9619,75,"0.786","0","closed","2022-02-02",0
"7157",695968,54,"F",4,"Graduate","Divorced","below 40K",43,"2506","Blue",1,2,1,1784,"722","0.729",4504,80,"1.051","0.712","open","2022-02-02",1
"7158",269961,55,"F",2,"Graduate","Single","below 40K",42,"1724","Blue",4,3,3,0,"1724","0.936",4434,67,"0.811","0","open","2022-02-02",1
"7159",915896,38,"F",2,"College","Single","below 40K",33,"2569","Blue",2,1,2,1288,"1281","1.009",28882,56,"0.931","0.501","open","2022-02-02",1
"7160",203090,42,"F",2,"High School","Single","below 40K",23,"3172","Blue",2,2,3,1160,"2012","0.588",4163,83,"0.804","0.366","open","2022-02-02",1
"7161",148009,58,"F",2,"Uneducated","Married","40-60K",53,"2019","Blue",6,2,3,1380,"639","1.158",2005,62,"0.59","0.684","open","2022-02-02",1
"7162",965336,49,"F",1,"High School","Married","below 40K",39,"1909","Blue",5,2,2,866,"1043","0.88",4697,83,"0.844","0.454","open","2022-02-02",1
"7163",728582,29,"M",1,"Unknown","Single","60-80K",19,"23507","Blue",3,1,2,1990,"21517","0.631",2650,65,"0.912","0.085","open","2022-02-02",0
"7164",924968,33,"F",2,"Graduate","Single","below 40K",24,"1806","Blue",6,2,3,0,"1806","0.983",2833,43,"0.654","0","closed","2022-02-02",1
"7165",190938,59,"F",0,"Doctorate","Married","below 40K",52,"2302","Blue",36,4,2,0,"2302","0.52",2256,40,"0.667","0","closed","2022-02-02",1
"7166",615407,44,NA,1,"Unknown","Single",NA,36,"3517","Blue",3,3,3,0,"3517","0.634",2403,48,"0.548","0","closed","2022-02-02",NA
"7167",251094,58,"M",1,"College","Single","80-120K",45,"1854","Blue",5,3,4,1480,"374","0.853",3292,73,"0.921","0.798","open","2022-02-02",0
"7168",381107,49,"F",4,"Uneducated","Single","below 40K",44,"2659","Blue",4,2,2,0,"2659","0.84",4546,81,"0.884","0","open","2022-02-02",1
"7169",457524,51,"F",1,"Doctorate","Single","below 40K",40,"1438.3","Blue",5,3,2,908,"530.3","0.615",4653,74,"0.897","0.631","open","2022-02-02",1
"7170",739324,38,"F",3,"High School","Married","below 40K",31,"1854","Blue",4,3,2,0,"1854","0.885",NA,89,"0.712","0","open","2022-02-02",1
"7171",766106,29,"M",0,"High School","Single","40-60K",36,"4023","Blue",2,3,1,1437,"2586","0.69",12510,96,"0.92","0.357","open","2022-02-02",0
"7172",722220,48,"F",4,"Unknown","Married","below 40K",43,"2089","Blue",1,1,0,1262,"827","0.886",5069,76,"1.111","0.604","open","2022-02-02",1
"7173",309557,54,"F",3,"High School","Divorced","Unknown",36,"4806","Blue",3,5,3,0,"4806","0.827",4674,87,"3.7","0","open","2022-02-02",1
"7174",491638,46,"F",4,"Graduate","Single","40-60K",36,"5913","Blue",5,3,4,1651,"4262","0.79",2404,39,"0.56","0.279","closed","2022-02-02",1
"7175",423168,36,"F",4,"High School","Single","below 40K",28,"2226","Blue",5,1,2,1607,"619","0.656",2660,62,"1","0.722","open","2022-02-02",1
"7176",819604,45,"M",3,"Graduate","Unknown","120K and more",36,"8858","Blue",1,4,3,1359,"7499","0.741",14223,103,"0.776","0.153","open","2022-02-02",0
"7177",159148,53,"M",3,"Unknown","Married","80-120K",33,"2753","Blue",3,2,3,1811,"942","0.977",1038,25,"2.571","0.658","open","2022-02-02",0
"7178",118106,32,"M",0,"Graduate","Single","40-60K",21,"14526","Blue",6,1,3,925,"689","0.598",2659,63,"0.75","0.573","open","2022-02-02",0
"7179",126878,49,"M",1,"Unknown","Single","80-120K",36,"34516","Blue",6,3,4,0,"34516","0.665",2512,45,"0.324","0","open","2022-02-02",0
"7180",339048,NA,"M",0,"Post-Graduate","Married","60-80K",25,"4469","Blue",6,2,2,2331,"2138","1.006",8314,67,"0.763","0.522","closed","2022-02-02",0
"7181",160324,61,"M",1,"Graduate","Single","below 40K",54,"7169","Blue",3,3,1,629,"6540","0.807",8216,80,"0.509","0.088","open","2022-02-02",0
"7182",355472,42,"F",1,"College","Married","below 40K",36,"3050","Blue",6,4,1,1824,"1226","0.771",1973,50,"1.381","0.598","open","2022-02-02",1
"7183",587458,64,"F",0,"Uneducated","Single","below 40K",36,"1829","Blue",3,2,1,0,"1829","0.576",3950,65,"0.548","0","open","2022-02-02",1
"7184",148188,48,"F",3,"Unknown","Married",NA,36,"6197","Blue",3,1,4,1219,"4978","0.552",26775,67,"0.675","0.197","open","2022-02-02",1
"7185",923224,48,"M",1,"College","Single","80-120K",36,"34516","Silver",6,3,3,1629,"32887","0.815",28294,78,"0.592","0.047","open","2022-02-02",0
"7186",480041,39,NA,2,"High School","Married",NA,36,"1578","Blue",6,2,3,760,"818","0.709",2017,43,"0.955","0.482","open","2022-02-02",NA
"7187",260493,42,"F",3,"College","Single","40-60K",30,"5424","Blue",6,3,2,1812,"3612","0.513",NA,44,"0.76","0.334","open","2022-02-02",1
"7188",791975,47,"M",2,"Unknown","Single","80-120K",41,"2877","Blue",6,1,1,1136,"1741","0.756",4006,68,"0.478","0.395","open","2022-02-02",0
"7189",471510,41,"F",2,"High School","Married","below 40K",24,"7207","Blue",1,1,1,1645,"5562","0.969",13730,96,"0.745","0.228","open","2022-02-02",1
"7190",690523,43,"M",2,"High School","Single","60-80K",36,"6976","Blue",4,3,2,0,"6976","0.519",1217,39,"1.438","0","open","2022-02-02",0
"7191",668227,38,"F",4,"Uneducated","Married","below 40K",27,"1736","Blue",1,3,1,1319,"417","0.667",5045,86,"0.755","0.76","open","2022-02-02",1
"7192",724780,40,"M",3,"Graduate","Divorced","80-120K",22,"1925","Blue",2,2,3,0,"1925","0.672",781,28,"0.75","0","closed","2022-02-02",0
"7193",675785,35,NA,3,"Post-Graduate","Unknown","80-120K",29,"17030","Blue",2,1,3,1911,"15119","0.528",715,25,"0.562","0.112","closed","2022-02-02",NA
"7194",259377,50,"F",1,"Graduate","Married","below 40K",38,"2623","Blue",4,1,3,1714,"909","0.807",5237,76,"0.81","0.653","open","2022-02-02",1
"7195",759876,48,"M",3,"High School","Unknown","40-60K",43,"1753","Blue",2,2,3,1434,"319","0.805",4588,77,"1.026","0.818","open","2022-02-02",0
"7196",919805,29,"M",2,"Graduate","Divorced","40-60K",22,"15578","Silver",6,2,3,1383,"14195","0.794",2492,71,"0.614","0.089","open","2022-02-02",0
"7197",788971,65,"F",1,"Unknown","Married","Unknown",53,"15965","Blue",5,3,2,2312,"13653","0.59",1619,40,"0.538","0.145","open","2022-02-02",1
"7198",299567,46,"M",2,"Post-Graduate","Single","40-60K",40,"15459","Silver",4,2,2,0,"15459","0.789",1419,30,"0.667","0","open","2022-02-02",0
"7199",489908,44,"F",2,"Graduate","Divorced","below 40K",27,"1438.3","Blue",5,2,2,679,"759.3","0.859",1117,29,"1.071","0.472","open","2022-02-02",1
